Task ID,Occupation,Task,User ID,Age,Self-reported Expertise,Automation Desire Rating,Core Skill Rating,Job Security Rating,Enjoyment Rating,Income_Cleaned,LLM_Familiarity_Cleaned,LLM_Familiarity_Dummy,Occupation Mean Annual Wage,Occupation Employment,Skill (O*NET Work Activity),Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Generation
1285,Computer User Support Specialists,Oversee the daily performance of computer systems.,dd5d1693-8a51-4105-9b08-2875d2a17f6d,25,Novice,2,2,4,4,45000.0,4.0,1.0,64990.0,697210.0,"['Monitoring Processes, Materials, or Surroundings']",1,2,3,3,3,Gen Z
1290,Computer User Support Specialists,"Develop training materials and procedures, or train users in the proper use of hardware or software.",dd5d1693-8a51-4105-9b08-2875d2a17f6d,25,Novice,4,1,3,3,45000.0,4.0,1.0,64990.0,697210.0,['Training and Teaching Others'],1,3,2,2,2,Gen Z
1283,Computer User Support Specialists,Enter commands and observe system functioning to verify correct operations and detect errors.,dd5d1693-8a51-4105-9b08-2875d2a17f6d,25,Expert,2,4,5,4,45000.0,4.0,1.0,64990.0,697210.0,"['Inspecting Equipment, Structures, or Materials']",3,3,4,4,3,Gen Z
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",dd5d1693-8a51-4105-9b08-2875d2a17f6d,25,Novice,2,2,3,2,45000.0,4.0,1.0,64990.0,697210.0,"['Judging the Qualities of Objects, Services, or People', 'Providing Consultation and Advice to Others']",3,2,2,3,2,Gen Z
1288,Computer User Support Specialists,"Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",5beed6d3-586a-454e-8302-ebf5471e23bd,44,Average,3,2,1,2,,4.0,1.0,64990.0,697210.0,"['Getting Information', 'Working with Computers', 'Communicating with Supervisors, Peers, or Subordinates']",1,4,4,4,3,Gen X+
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",5beed6d3-586a-454e-8302-ebf5471e23bd,44,Average,3,2,2,2,,4.0,1.0,64990.0,697210.0,"['Judging the Qualities of Objects, Services, or People', 'Providing Consultation and Advice to Others']",1,2,3,4,2,Gen X+
14707,Web Developers,Write supporting code for Web applications or Web sites.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,57,Novice,2,5,3,3,125500.0,4.0,1.0,98790.0,78860.0,"['Thinking Creatively', 'Working with Computers']",1,2,2,2,3,Gen X+
14694,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,57,Average,2,5,3,4,125500.0,4.0,1.0,98790.0,78860.0,"['Thinking Creatively', 'Working with Computers']",1,4,3,3,4,Gen X+
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,57,Average,4,2,1,1,125500.0,4.0,1.0,98790.0,78860.0,['Working with Computers'],1,1,1,2,1,Gen X+
14700,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,57,Average,4,5,3,2,125500.0,4.0,1.0,98790.0,78860.0,"['Inspecting Equipment, Structures, or Materials']",1,3,3,3,3,Gen X+
14695,Web Developers,Perform or direct Web site updates.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,57,Expert,1,4,3,4,125500.0,4.0,1.0,98790.0,78860.0,['Working with Computers'],1,2,1,2,2,Gen X+
14713,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,57,Expert,2,2,2,3,125500.0,4.0,1.0,98790.0,78860.0,['Communicating with People Outside the Organization'],1,3,2,3,2,Gen X+
14708,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,57,Average,2,2,2,2,125500.0,4.0,1.0,98790.0,78860.0,"['Communicating with Supervisors, Peers, or Subordinates', 'Providing Consultation and Advice to Others']",1,3,3,3,3,Gen X+
14719,Web Developers,Recommend and implement performance improvements.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,57,Novice,4,2,1,1,125500.0,4.0,1.0,98790.0,78860.0,['Providing Consultation and Advice to Others'],1,1,2,3,3,Gen X+
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,57,Average,4,1,2,1,125500.0,4.0,1.0,98790.0,78860.0,['Thinking Creatively'],1,2,2,3,3,Gen X+
14723,Web Developers,Monitor security system performance logs to identify problems and notify security specialists when problems occur.,7b82ae62-d509-4f7d-9b60-01cf3fa53c7d,57,Average,5,2,1,1,125500.0,4.0,1.0,98790.0,78860.0,"['Monitoring Processes, Materials, or Surroundings', 'Communicating with Supervisors, Peers, or Subordinates']",1,1,1,2,2,Gen X+
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",c1672ba2-0cee-4f04-bc07-cd385d6c895d,36,Average,2,1,1,3,73000.0,4.0,1.0,111960.0,497800.0,"['Monitoring Processes, Materials, or Surroundings', 'Inspecting Equipment, Structures, or Materials', 'Guiding, Directing, and Motivating Subordinates']",2,3,2,3,2,Millennials
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,c1672ba2-0cee-4f04-bc07-cd385d6c895d,36,Average,1,1,1,1,73000.0,4.0,1.0,111960.0,497800.0,['Working with Computers'],2,3,3,3,2,Millennials
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",c1672ba2-0cee-4f04-bc07-cd385d6c895d,36,Average,2,3,1,3,73000.0,4.0,1.0,111960.0,497800.0,['Getting Information'],1,4,1,1,2,Millennials
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",7244fcfe-9792-4f6a-84dd-29ce048d9889,33,Expert,2,4,3,3,,4.0,1.0,111960.0,497800.0,"['Monitoring Processes, Materials, or Surroundings', 'Inspecting Equipment, Structures, or Materials', 'Guiding, Directing, and Motivating Subordinates']",2,2,3,3,4,Millennials
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,7244fcfe-9792-4f6a-84dd-29ce048d9889,33,Average,1,2,2,3,,4.0,1.0,111960.0,497800.0,['Working with Computers'],4,4,2,3,3,Millennials
3470,Computer Systems Analysts,Expand or modify system to serve new purposes or improve work flow.,7244fcfe-9792-4f6a-84dd-29ce048d9889,33,Expert,1,2,2,3,,4.0,1.0,111960.0,497800.0,['Thinking Creatively'],3,2,2,4,4,Millennials
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",7244fcfe-9792-4f6a-84dd-29ce048d9889,33,Expert,2,4,2,4,,4.0,1.0,111960.0,497800.0,['Thinking Creatively'],1,4,1,3,2,Millennials
3466,Computer Systems Analysts,"Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology.",7244fcfe-9792-4f6a-84dd-29ce048d9889,33,Average,1,1,1,4,,4.0,1.0,111960.0,497800.0,['Working with Computers'],3,3,2,1,2,Millennials
3478,Computer Systems Analysts,"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",7244fcfe-9792-4f6a-84dd-29ce048d9889,33,Expert,4,3,4,3,,4.0,1.0,111960.0,497800.0,['Analyzing Data or Information'],4,2,2,4,4,Millennials
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",7244fcfe-9792-4f6a-84dd-29ce048d9889,33,Expert,3,1,3,3,,4.0,1.0,111960.0,497800.0,['Getting Information'],1,2,2,2,4,Millennials
3474,Computer Systems Analysts,"Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.",7244fcfe-9792-4f6a-84dd-29ce048d9889,33,Average,3,1,1,2,,4.0,1.0,111960.0,497800.0,"['Analyzing Data or Information', 'Thinking Creatively']",1,3,2,1,3,Millennials
3484,Computer Systems Analysts,Specify inputs accessed by the system and plan the distribution and use of the results.,7244fcfe-9792-4f6a-84dd-29ce048d9889,33,Average,4,3,2,3,,4.0,1.0,111960.0,497800.0,"['Making Decisions and Solving Problems', 'Thinking Creatively']",2,3,3,2,4,Millennials
1282,Computer User Support Specialists,Answer user inquiries regarding computer software or hardware operation to resolve problems.,6d3e3310-ef4c-4e4f-97cb-74b545f8552d,42,Expert,3,5,2,3,,4.0,1.0,64990.0,697210.0,['Providing Consultation and Advice to Others'],1,2,2,4,3,Millennials
1285,Computer User Support Specialists,Oversee the daily performance of computer systems.,6d3e3310-ef4c-4e4f-97cb-74b545f8552d,42,Expert,4,3,1,3,,4.0,1.0,64990.0,697210.0,"['Monitoring Processes, Materials, or Surroundings']",2,2,3,5,2,Millennials
1288,Computer User Support Specialists,"Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",6d3e3310-ef4c-4e4f-97cb-74b545f8552d,42,Expert,3,5,2,3,,4.0,1.0,64990.0,697210.0,"['Getting Information', 'Working with Computers', 'Communicating with Supervisors, Peers, or Subordinates']",1,3,2,5,3,Millennials
1290,Computer User Support Specialists,"Develop training materials and procedures, or train users in the proper use of hardware or software.",6d3e3310-ef4c-4e4f-97cb-74b545f8552d,42,Average,5,2,1,1,,4.0,1.0,64990.0,697210.0,['Training and Teaching Others'],2,4,1,5,2,Millennials
1287,Computer User Support Specialists,"Maintain records of daily data communication transactions, problems and remedial actions taken, or installation activities.",6d3e3310-ef4c-4e4f-97cb-74b545f8552d,42,Expert,4,5,1,2,,4.0,1.0,64990.0,697210.0,['Documenting/Recording Information'],1,2,1,4,4,Millennials
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",de7d26af-62e0-46e5-881a-166cb7ffdc19,41,Average,2,2,1,2,45000.0,4.0,1.0,111960.0,497800.0,"['Monitoring Processes, Materials, or Surroundings', 'Inspecting Equipment, Structures, or Materials', 'Guiding, Directing, and Motivating Subordinates']",1,2,2,4,3,Millennials
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,de7d26af-62e0-46e5-881a-166cb7ffdc19,41,Expert,2,4,4,5,45000.0,4.0,1.0,111960.0,497800.0,['Working with Computers'],1,2,3,5,4,Millennials
3470,Computer Systems Analysts,Expand or modify system to serve new purposes or improve work flow.,de7d26af-62e0-46e5-881a-166cb7ffdc19,41,Novice,3,2,2,2,45000.0,4.0,1.0,111960.0,497800.0,['Thinking Creatively'],1,1,2,3,2,Millennials
3466,Computer Systems Analysts,"Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology.",de7d26af-62e0-46e5-881a-166cb7ffdc19,41,Average,2,3,3,3,45000.0,4.0,1.0,111960.0,497800.0,['Working with Computers'],1,1,2,4,3,Millennials
3478,Computer Systems Analysts,"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",de7d26af-62e0-46e5-881a-166cb7ffdc19,41,Expert,2,5,4,5,45000.0,4.0,1.0,111960.0,497800.0,['Analyzing Data or Information'],1,1,3,4,4,Millennials
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",de7d26af-62e0-46e5-881a-166cb7ffdc19,41,Average,3,3,2,3,45000.0,4.0,1.0,111960.0,497800.0,['Getting Information'],1,1,1,4,2,Millennials
1285,Computer User Support Specialists,Oversee the daily performance of computer systems.,a0736564-37d1-4f2e-82e8-a31edd4fd58b,18,Average,3,5,2,3,73000.0,4.0,1.0,64990.0,697210.0,"['Monitoring Processes, Materials, or Surroundings']",1,3,3,5,3,Gen Z
1282,Computer User Support Specialists,Answer user inquiries regarding computer software or hardware operation to resolve problems.,72587606-2c05-4592-9b98-71017b8b789b,39,Average,5,1,2,1,45000.0,3.0,0.0,64990.0,697210.0,['Providing Consultation and Advice to Others'],3,2,1,4,1,Millennials
1283,Computer User Support Specialists,Enter commands and observe system functioning to verify correct operations and detect errors.,72587606-2c05-4592-9b98-71017b8b789b,39,Average,4,4,5,1,45000.0,3.0,0.0,64990.0,697210.0,"['Inspecting Equipment, Structures, or Materials']",1,4,2,1,2,Millennials
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",72587606-2c05-4592-9b98-71017b8b789b,39,Average,5,1,1,2,45000.0,3.0,0.0,64990.0,697210.0,"['Judging the Qualities of Objects, Services, or People', 'Providing Consultation and Advice to Others']",4,3,2,3,1,Millennials
3474,Computer Systems Analysts,"Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.",dde4ad2d-758a-4cf5-91c9-72782474aa8c,26,Average,1,3,3,3,73000.0,3.0,0.0,111960.0,497800.0,"['Analyzing Data or Information', 'Thinking Creatively']",1,3,3,3,2,Gen Z
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",b22429d3-2fb5-4adb-bde7-13bdcc990a33,49,Novice,2,1,2,3,125500.0,3.0,0.0,111960.0,497800.0,['Thinking Creatively'],1,3,4,3,4,Gen X+
3470,Computer Systems Analysts,Expand or modify system to serve new purposes or improve work flow.,dde4ad2d-758a-4cf5-91c9-72782474aa8c,26,Average,1,3,3,3,73000.0,3.0,0.0,111960.0,497800.0,['Thinking Creatively'],1,1,3,3,2,Gen Z
3484,Computer Systems Analysts,Specify inputs accessed by the system and plan the distribution and use of the results.,dde4ad2d-758a-4cf5-91c9-72782474aa8c,26,Average,2,3,3,4,73000.0,3.0,0.0,111960.0,497800.0,"['Making Decisions and Solving Problems', 'Thinking Creatively']",1,2,3,4,2,Gen Z
1290,Computer User Support Specialists,"Develop training materials and procedures, or train users in the proper use of hardware or software.",2db0acfb-8055-4d9b-afe2-5ad24a989cd4,27,Average,2,3,2,3,,3.0,0.0,64990.0,697210.0,['Training and Teaching Others'],1,1,1,3,5,Gen Z
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",2db0acfb-8055-4d9b-afe2-5ad24a989cd4,27,Average,1,4,2,3,,3.0,0.0,64990.0,697210.0,"['Judging the Qualities of Objects, Services, or People', 'Providing Consultation and Advice to Others']",1,1,1,4,5,Gen Z
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",9b8b74b5-b29c-4738-8bd3-4ef6870b7f6a,39,Average,1,5,1,5,73000.0,3.0,0.0,111960.0,497800.0,['Thinking Creatively'],1,3,4,5,5,Millennials
3470,Computer Systems Analysts,Expand or modify system to serve new purposes or improve work flow.,9b8b74b5-b29c-4738-8bd3-4ef6870b7f6a,39,Novice,1,2,1,4,73000.0,3.0,0.0,111960.0,497800.0,['Thinking Creatively'],1,3,4,5,2,Millennials
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",9b8b74b5-b29c-4738-8bd3-4ef6870b7f6a,39,Novice,2,1,1,2,73000.0,3.0,0.0,111960.0,497800.0,['Getting Information'],1,1,1,4,2,Millennials
14707,Web Developers,Write supporting code for Web applications or Web sites.,60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,37,Average,2,3,3,4,,4.0,1.0,98790.0,78860.0,"['Thinking Creatively', 'Working with Computers']",1,3,2,3,3,Millennials
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,37,Novice,4,2,2,2,,4.0,1.0,98790.0,78860.0,['Working with Computers'],1,1,1,2,1,Millennials
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,37,Average,2,4,4,4,,4.0,1.0,98790.0,78860.0,"['Inspecting Equipment, Structures, or Materials']",1,3,4,4,3,Millennials
14695,Web Developers,Perform or direct Web site updates.,60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,37,Average,2,2,2,2,,4.0,1.0,98790.0,78860.0,['Working with Computers'],1,3,4,5,4,Millennials
